id,ranking,company_name,city,country,current_employees,last_employees,employee_growth,founded,total_funding,Industry,Points,valuation,Industry_Group,description
11421,485,LambdaTest,San Francisco,United States,728,593,22.77,2017.0,108000000.0,DevOps,569,,Software,"The Native AI-Agentic Cloud Platform to Supercharge Quality Engineering. Test Intelligently and Ship Faster. Start free with Google Start free with Email Trusted by 2M+ users globally
In short, this company was founded in 2017 in United States. It has grown by 22% and currently has 728 employees. This company has raised $108,000,000 so far. It also focuses on the Software industry, specializing in DevOps."
1027385,486,Formance,New York City,France,33,29,15.38,2021.0,31000000.0,SaaS,569,,Software,"Build bespoke flows of funds using the partners of your choice on the Formance agnostic infrastructure.
In short, this company was founded in 2021 in France. It has grown by 15% and currently has 33 employees. This company has raised $31,000,000 so far. It also focuses on the Software industry, specializing in SaaS."
315908,487,Valon,New York,United States,331,278,19.14,2019.0,233000000.0,Tech Services,569,,Software,"We're here to support you throughout your homeownership journey. Manage your mortgage with ease and explore flexible lending solutions.
In short, this company was founded in 2019 in United States. It has grown by 19% and currently has 331 employees. This company has raised $233,000,000 so far. It also focuses on the Software industry, specializing in Tech Services."
319514,488,Eikon Therapeutics,Hayward,United States,484,447,8.22,2011.0,1160000000.0,3D,569,,Hardware,"Advancing breakthrough therapeutics through the purposeful integration of science and engineering
In short, this company was founded in 2011 in United States. It has grown by 8% and currently has 484 employees. This company has raised $1,160,000,000 so far. It also focuses on the Hardware industry, specializing in 3D."
360921,489,44.01,Muscat,,171,113,50.55,2020.0,60200000.0,Environmental,568,,Sustainability,"We eliminate CO2 by turning it into rock using the natural power of mineralisation.
In short, this company was founded in 2020. It has grown by 50% and currently has 171 employees. This company has raised $60,200,000 so far. It also focuses on the Sustainability industry, specializing in Environmental."
314487,490,Epirus,Torrance,United States,231,210,9.89,2018.0,543000000.0,Defense,568,1350000000.0,Goverment,"Powering ground, air, Sea & space defense with weaponized electromagnetic interference â Partner with Us
In short, this company was founded in 2018 in United States. It has grown by 9% and currently has 231 employees. This company has raised $543,000,000 so far. It also focuses on the Goverment industry, specializing in Defense."
14925,491,iwoca,London,United Kingdom,573,469,22.1,2011.0,,Fintech,568,,Financial,"iwoca was founded to expand possibilities for small businesses.

At iwoca, we believe finance should feel like a superpower, not a headache. That’s why our founders, Chris and James, decided to create a solution custom-built for small businesses. One that strips out the hassle, gets to know what each business needs, and looks for opportunities rather than problems. One that provides access to finance where and when your business needs it.

Our partner integrations and our Lending API mean we can provide access to finance where and when small businesses need it. Our award winning credit risk engine help us make faster, more accurate credit decisions built around the performance of the business.

We are proud to be NACFB Lender of the year, Xero Financial Services App of the year and, most recently, winner of the £10m Banking Competition Remedies grant.

Since 2012, we’ve made funding available to over 50,000 businesses, from cafés to car dealers, salons to solicitors. But we’ve only just started. Our mission is to fund one million small businesses.
In short, this company was founded in 2011 in United Kingdom. It has grown by 22% and currently has 573 employees. It also focuses on the Financial industry, specializing in Fintech."
977545,492,Sikich India,,United States,227,149,53.06,2011.0,,Consulting,568,,Services,"Strengthen every dimension of your business Sikich provides a diverse portfolio of accounting, advisory, technology and managed services to deliver transformative digital strategies. Get Started
In short, this company was founded in 2011 in United States. It has grown by 53% and currently has 227 employees. It also focuses on the Services industry, specializing in Consulting."
390115,493,PowerGlobal,Pasadena,United States,98,20,376.47,2019.0,,Environmental,567,,Sustainability,"Power Global is on a mission to improve the accessibility of clean energy solutions for emerging markets by pioneering affordable battery technologies for mobility, stationary storage and consumer product sectors across the U.S., Europe and Asia.

Founded by industry leaders in advanced modern battery development and light mobility, Power.Global is committed to addressing inequities in communities disproportionately affected by climate change.

We are a proud member of the 1% for the Planet alliance and a Public Benefit Corporation.
In short, this company was founded in 2019 in United States. It has grown by 376% and currently has 98 employees. It also focuses on the Sustainability industry, specializing in Environmental."
1028280,494,ROCKWOOL North America,Milton,,527,491,7.29,1937.0,3140000.0,Materials,567,,Manufacturing,"ROCKWOOL® is the world’s leading manufacturer of stone wool insulation. We offer a full range of high-performing and sustainable insulation products for the building construction industry.

With four factories across North America—Milton (ON) and Grand Forks (BC) in Canada, plus Marshall County (MS) and Jefferson County (WV) in the U.S.—and a team of 800 employees, we provide advanced building insulation alongside industrial and technical solutions.

Our insulation products are based on innovative stone wool technology and today we are the world’s leading manufacturer of stone wool insulation.

The ROCKWOOL group also includes a range of sister companies delivering specialist solutions for the horticultural, marine and offshore sectors. We are committed to empowering everyone to rise to the development challenges of modern living. By using stone, one of the world's most abundant natural resources, you can make a lasting impact across generations.

From classrooms to stadiums, land to landmarks, people need spaces not only to dream big, but to act on those dreams, making the world a better place for everyone.

This commitment is set in stone.

For Careers in North America, please visit rockwool.com/careers
In short, this company was founded in 1937. It has grown by 7% and currently has 527 employees. This company has raised $3,140,000 so far. It also focuses on the Manufacturing industry, specializing in Materials."
1021699,495,Cogna,London,United Kingdom,48,17,175.0,2023.0,19700000.0,Internet,566,,Internet,"Overlooked and unaddressed inefficiencies are slowing down our most vital industries. Whether in utilities, construction, facilities management, logistics, or beyond - complex infrastructure and siloed legacy systems are hampering productivity.

Traditional off-the-shelf software can’t address these unique challenges—and few organisations have the resources for custom-built solutions.

Cogna is a precision solutions provider that uses AI to automate the IT consultancy process to identify the trickiest business pain points and create simple, usable solutions to remedy them.

We put software creation into our customers' hands, letting them describe their own challenges and delivering AI-powered custom software in days, not months or years, at a fraction of typical costs.
In short, this company was founded in 2023 in United Kingdom. It has grown by 175% and currently has 48 employees. This company has raised $19,700,000 so far. It also focuses on the Internet industry, specializing in Internet."
975098,496,AmpIn Energy Transition (Formerly Amp Energy India),New Delhi,India,398,305,30.61,2011.0,451000000.0,Energy,565,,Energy,"AMPIN Energy Transition (Formerly Amp Energy India) is a leading renewable energy company driving India's green future with solar, wind, and storage solutions.
In short, this company was founded in 2011 in India. It has grown by 30% and currently has 398 employees. This company has raised $451,000,000 so far. It also focuses on the Energy industry, specializing in Energy."
1020725,497,Flow48,,United States,36,26,36.36,2022.0,96800000.0,Finance,565,,Financial,"We are an innovative FinTech in the Gulf Region and South Africa, offering SME financing to enable growth by transforming future revenues into up-front capital under flexible terms. We believe your cash should Flow on your terms.
In short, this company was founded in 2022 in United States. It has grown by 36% and currently has 36 employees. This company has raised $96,800,000 so far. It also focuses on the Financial industry, specializing in Finance."
675707,498,Kuoni Destination Management USA,New York,United States,286,58,393.75,1906.0,,Hospitality,565,,Travel,"With strategically located offices across the nation and a wealth of operationally skilled destination experts, Kuoni Destination Management USA is the largest, wholly-owned, multi-destination DMC group in the U.S.

In the U.S., Kuoni's wholly-owned office locations provide a unique range of services, from event development and strategy to creative direction and design; from budgeting and on-site execution to financial reconciliation. Kuoni Destination Management reveals each destination to you in ways that are both wonderfully authentic and perfectly tailored.

Setting Kuoni Destination Management apart from other DMC groups in the U.S. is its commitment to ‘Client Enculturation’ – a thorough understanding of each client’s needs and objectives. Additionally, Kuoni’s market-leading local knowledge and creative delivery, combined with its global, wholly-owned presence in 80+ locations worldwide, makes it the leading DMC provider of local, national and multinational destination management needs.

Kuoni Destination Management USA’s deeply experienced staff is committed to combining warm, personalized service with the highest global standards of professionalism, and serving as the industry touchstone for authentic, well-crafted destination experiences.
In short, this company was founded in 1906 in United States. It has grown by 393% and currently has 286 employees. It also focuses on the Travel industry, specializing in Hospitality."
361809,499,ARS Pharmaceuticals,San Diego,United States,188,54,252.38,2011.0,,Pharma,564,,Biotechnology,"At ARS Pharma, we are committed to developing patient-friendly treatments to address serious issues related to needle-related risks, device portability and ease of use.

Our innovative needle-free product empowers patients and caregivers to administer safe, effective therapies without hesitation or fear.
In short, this company was founded in 2011 in United States. It has grown by 252% and currently has 188 employees. It also focuses on the Biotechnology industry, specializing in Pharma."
1026177,500,Mahindra Susten,Mumbai,India,647,556,16.34,2010.0,,Energy,563,,Energy,"Mahindra Susten is leading sustainable Green Energy Company that provides innovative energy solutions and helps in transforming the future with renewable energy resources.
In short, this company was founded in 2010 in India. It has grown by 16% and currently has 647 employees. It also focuses on the Energy industry, specializing in Energy."
967680,501,IAV Poland,Opole,Poland,162,34,372.0,2022.0,,Tech Services,563,,Software,"Mobility is getting more intelligent, more connected, more autonomous, more electric, more lightweight, more complex - the perfect challenge for us at IAV.

As one of the leading global developers of innovative technology, we work with all the big names in the automotive industry and research sector. And we are involved from initial conceptualization to real-life road testing.

Our employees have fuel in their veins… and electricity and code. At a time when resources like time, money, and urban space are sparse, they provide for clean air, security, and driving pleasure. In short, they help people get around better and better in the world of tomorrow.

Thanks to an unparalleled spectrum of tasks, candidates with a STEM background will never get bored with us, but will instead always enjoy diversity and variety.
Be a part of IAV and help shape the mobility of the future – in a setting characterized by inquiring minds and equipped with high-end testing infrastructure.

Where you’ll discover a friendly professional environment and the freedom to work creatively. And where you’ll find career choices that are perfectly suited to you.
In short, this company was founded in 2022 in Poland. It has grown by 372% and currently has 162 employees. It also focuses on the Software industry, specializing in Tech Services."
1013036,502,Pulse 2024,Urbana,United States,643,115,457.95,2011.0,,Education,563,,Education,"Our theme for this year’s conference, Pulse Frontiers, breaking the ice focuses on the power of creative innovation in engineering new solutions for the future. This year we are encouraging corporate sponsors to inspire students by sharing knowledge and starting conversations. We hope that this will be the spark to ignite the imaginations of the next generation so that, together, we can solve the problems of the future.

Pulse has always been a way to give back to our students. Our curriculum teaches us fundamental concepts and skills while Pulse brings the cutting edge of technology right to students. Combining knowledge with experience, we motivate students to push the boundaries of innovation. However, more than anything, Pulse is a reminder of why we all chose to be engineers: for the opportunity to create impactful technology and push the world forward.
In short, this company was founded in 2011 in United States. It has grown by 457% and currently has 643 employees. It also focuses on the Education industry, specializing in Education."
167682,503,NEXAMP,Boston,United States,650,640,1.51,2007.0,1650000000.0,Environmental,563,,Sustainability,"] Save between 10% and 15% on electricity costs* No rooftop panels No sign-up fees No long-term contracts No cancellation fees Enter your zip code Enter your zip code Select your utility provider Select your utility provider Check Availability *Savings vary by state
In short, this company was founded in 2007 in United States. It has grown by 1% and currently has 650 employees. This company has raised $1,650,000,000 so far. It also focuses on the Sustainability industry, specializing in Environmental."
977679,504,Music.AI,,United States,261,160,63.27,2011.0,11900000.0,AI,563,,Artificial Intelligence,"Built for scale and powered by state-of-the-art, ethical AI solutions for audio and music applications—delivering the highest-quality audio separation available. Contact Sales
In short, this company was founded in 2011 in United States. It has grown by 63% and currently has 261 employees. This company has raised $11,900,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
977437,505,Midjourney,San Francisco,United States,171,144,18.6,2011.0,,AI,563,,Artificial Intelligence,"Midjourney is an independent research lab exploring new mediums of thought and expanding the imaginative powers of the human species. We are a small self-funded team focused on design, human infrastructure, and AI. We have 11 full-time staff and an incredible set of advisors.
In short, this company was founded in 2011 in United States. It has grown by 18% and currently has 171 employees. It also focuses on the Artificial Intelligence industry, specializing in AI."
370226,506,Nooks,,,466,90,413.95,2011.0,,Tech Services,563,,Software,"Nooks is the AI Sales Assistant Platform (ASAP) that automates busywork so reps can focus on the human side of selling and generate more sales pipeline. Nooks has helped thousands of sales reps hit quota, saved customers hundreds of thousands of hours, and powered hundreds of millions of dollars in pipeline.
In short, this company was founded in 2011. It has grown by 413% and currently has 466 employees. It also focuses on the Software industry, specializing in Tech Services."
1014640,507,Ema Unlimited,San Francisco,United States,121,38,225.0,2023.0,75000000.0,SaaS,562,,Software,"Meet Ema, your Universal AI Employee. Powered by the most sophisticated AI Agents. Ema goes beyond automation—she learns, adapts, and evolves to boost productivity across every role in your enterprise. Hire Ema Learn More
In short, this company was founded in 2023 in United States. It has grown by 225% and currently has 121 employees. This company has raised $75,000,000 so far. It also focuses on the Software industry, specializing in SaaS."
1017820,508,Nest Lease,Szczepin,United States,114,24,378.95,2024.0,,Finance,561,,Financial,"Leasing i pożyczka dla firm na prostych zasadach. Finansujemy samochody, maszyny i urządzenia. Szybka decyzja, minimum formalności. Sprawdź ofertę Nest Lease!
In short, this company was founded in 2024 in United States. It has grown by 378% and currently has 114 employees. It also focuses on the Financial industry, specializing in Finance."
366997,509,Heliene Home,Sault Ste. Marie,Canada,177,134,32.0,2010.0,390000000.0,Environmental,561,,Sustainability,"Join us at RE+ Las Vegas, the premier clean energy event bringing together leaders in solar, storage, EVs, and more. Set up a meeting to learn more about Heliene’s high-quality, domestically manufactured solar modules—designed to power the U.S. clean energy transition. Don’t miss it! REGISTER HERE. CLICK HERE to request a meeting during the show. […]
In short, this company was founded in 2010 in Canada. It has grown by 32% and currently has 177 employees. This company has raised $390,000,000 so far. It also focuses on the Sustainability industry, specializing in Environmental."
1019036,510,CODTECH IT SOLUTIONS,Hyderabad ,India,738,126,485.96,2023.0,,Tech Services,560,,Software,"
In short, CODTECH IT SOLUTIONS was founded in 2023 in India. It has grown by 485% and currently has 738 employees. It also focuses on the Software industry, specializing in Tech Services."
626725,511,Altera Real Estate,,United States,503,95,433.72,2011.0,,Real Estate,559,,Real Estate,"Orange County Real Estate Company.  

Altera has franchised its name and operating technology to other real estate companies.  It is consistently ranked in the top 100 real estate companies in the United States.
In short, this company was founded in 2011 in United States. It has grown by 433% and currently has 503 employees. It also focuses on the Real Estate industry, specializing in Real Estate."
1020148,512,Zelt,Belgravia,United Kingdom,36,19,82.35,2016.0,10900000.0,SaaS,558,,Software,"Zelt is the Global HR software from the UK that unifies payroll, benefits, IT and people ops in one platform
In short, this company was founded in 2016 in United Kingdom. It has grown by 82% and currently has 36 employees. This company has raised $10,900,000 so far. It also focuses on the Software industry, specializing in SaaS."
1018109,513,IT Vision,Krakow,Poland,189,40,368.75,2000.0,,Tech Services,558,,Software,"Dostarczamy najlepsze rozwiązania ERP od Microsoft.

Oferujemy autorskie rozszerzenia, dostosowane do unikalnych potrzeb Twojej firmy. Zapewniamy kompleksowe wsparcie serwisowe przez cały okres współpracy.

Na rynku działamy od 2000 roku — zrealizowaliśmy ponad 200 projektów w Polsce i za granicą. Posiadamy szeroką wiedzę branżową, szczególnie w obszarach produkcji, dystrybucji i usług profesjonalnych. Naszą misją jest wspieranie przedsiębiorstw poprzez dostarczanie nowoczesnych narzędzi, które zwiększają efektywność działań i przyczyniają się do rozwoju firm naszych klientów.

Jako partner Microsoft ze specjalizacją w Business Applications, posiadamy ekspercką wiedzę we wdrożeniach Microsoft Dynamics 365 Business Central. Równocześnie współpracujemy z partnerami zarówno z Polski, jak i zagranicy (m.in. Companial, Continia, Tasklet Factory, Data Courage), aby zapewnić naszym klientom szeroki wybór narzędzi najlepiej odpowiadających ich potrzebom.

Naszym priorytetem jest zadowolenie klientów, dlatego oferowane przez nas systemy charakteryzują się dużą elastycznością w zakresie personalizacji i tworzenia dedykowanych rozszerzeń. Proponujemy zarówno rozwiązania lokalne (on-premise), jak i chmurowe, które wspierają efektywne zarządzanie i analizę danych. Nasza oferta obejmuje również narzędzia do controllingu oraz Business Intelligence.

Jeśli zależy Ci na spersonalizowanym rozwiązaniu ERP dla Twojej firmy, napisz do nas. Chętnie poznamy Twoją firmę i zaproponujemy najlepsze rozwiązanie!
In short, this company was founded in 2000 in Poland. It has grown by 368% and currently has 189 employees. It also focuses on the Software industry, specializing in Tech Services."
996429,514,Validation Cloud,Zug,Switzerland,45,44,3.33,2017.0,20800000.0,Fintech,557,,Financial,"Validation Cloud is a Web3 data streaming and infrastructure company that connects organizations into Web3 through a fast, scalable, and intelligent platform. Headquartered in Zug, Switzerland, Validation Cloud offers highly performant and customizable products in staking, node, and data x AI. Learn more at validationcloud.io
In short, this company was founded in 2017 in Switzerland. It has grown by 3% and currently has 45 employees. This company has raised $20,800,000 so far. It also focuses on the Financial industry, specializing in Fintech."
1015147,515,Alexi,Toronto,Canada,123,86,44.87,2017.0,14100000.0,SaaS,556,,Software,"Securely built on your knowledge, deployed across your firm, and refined to deliver a lasting competitive advantage.
In short, this company was founded in 2017 in Canada. It has grown by 44% and currently has 123 employees. This company has raised $14,100,000 so far. It also focuses on the Software industry, specializing in SaaS."
354906,516,Sistema.bio,Roma Norte,,459,407,12.5,2010.0,57000000.0,Environmental,556,,Sustainability,"Sistema.bio is a biodigester with biogas appliances. High efficiency biodigesters transform organic waste into renewable biogas.
In short, this company was founded in 2010. It has grown by 12% and currently has 459 employees. This company has raised $57,000,000 so far. It also focuses on the Sustainability industry, specializing in Environmental."
395362,517,Voyantis,Tel Aviv,Israel,95,62,52.54,2011.0,59800000.0,Tech Services,556,,Software,"Send smarter signals, win higher-value users Voyantis uses predictive AI to transform customer value into high-impact signals that boost ROAS across Google, Meta, and more. Talk to an Expert Watch our video
In short, this company was founded in 2011 in Israel. It has grown by 52% and currently has 95 employees. This company has raised $59,800,000 so far. It also focuses on the Software industry, specializing in Tech Services."
890679,518,The Exploration Company,Wessling,Germany,346,208,66.42,2021.0,235000000.0,Aviation,556,,Transportation,"We build space vehicles for a collaborative future.
In short, this company was founded in 2021 in Germany. It has grown by 66% and currently has 346 employees. This company has raised $235,000,000 so far. It also focuses on the Transportation industry, specializing in Aviation."
175680,519,Anyscale,San Francisco,United States,685,124,455.07,2019.0,260000000.0,AI,555,1000000000.0,Artificial Intelligence,"From the creators of Ray – Anyscale gives you a platform to run and scale all your ML and AI workloads, from data processing to training and inference. Get Started with $100 Credit Book Demo
In short, this company was founded in 2019 in United States. It has grown by 455% and currently has 685 employees. This company has raised $260,000,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
1018908,520,The ePlane Company,Chennai,India,183,129,41.76,2019.0,24000000.0,Aviation,555,,Transportation,"The ePlane Co. aims to end your traffic woes by building one of the most innovative mobility solutions for up to 10x faster urban commutes. Our mission is to revolutionize city travel with efficient and sustainable aerial technology.
In short, this company was founded in 2019 in India. It has grown by 41% and currently has 183 employees. This company has raised $24,000,000 so far. It also focuses on the Transportation industry, specializing in Aviation."
372222,521,Roboflow,Des Moines,United States,82,54,51.06,2011.0,61000000.0,AI,554,,Artificial Intelligence,"Roboflow creates software-as-a-service products to make building with computer vision easy.

Over 1,000,000 developers use Roboflow to manage image data, annotate and label datasets, apply preprocessing and augmentations, convert annotation file formats, train a computer vision model in one-click, and deploy models via API or to the edge.
In short, this company was founded in 2011 in United States. It has grown by 51% and currently has 82 employees. This company has raised $61,000,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
1015660,522,Fimple,London,United Kingdom,110,78,42.03,2022.0,,Tech Services,554,,Software,"Fimple drives the core functions of the banks and non-banks Fıs. Discover how Fimple can empower your financial institution to innovate and grow with a simple approach.
In short, this company was founded in 2022 in United Kingdom. It has grown by 42% and currently has 110 employees. It also focuses on the Software industry, specializing in Tech Services."
319268,523,Auditoria.AI,Santa Clara,United States,77,51,50.0,2011.0,60800000.0,AI,553,,Artificial Intelligence,"Auditoria is an AI-driven SaaS automation provider for corporate finance that automates finance processes in vendor management, accounts payable and receivable, and accruals to accelerate cash performance. By leveraging natural language processing, generative artificial intelligence, and machine learning, Auditoria supercharges ERP systems, adding value to corporate investments. Auditoria removes friction and repetition from mundane tasks by automating complex functions, and providing real-time visibility into cash performance. Corporate finance and accounting teams at leading companies including use Auditoria to accelerate business value while minimizing IT involvement, improving business resilience, lowering attrition, and accelerating business insights.

Purpose-built for finance, with next-gen advanced Auditoria integrates with systems of record and shared inboxes to engage key stakeholders to streamline and automate collections and payment processing, add controls to procurement spend, optimize spend and vendor management, and handle finance inquiries using automation that generates data to provide key insights into cash performance. Auditoria’s SmartFlow Skills and SmartBots allow organizations to regain thousands of hours the finance team would otherwise spend on administrative, transaction-based non-value-added tasks to help alleviate pressures and elevate the state of the finance back office.

Auditoria's SmartCustomer improves cash flow, reduces DSO, and increases efficiency for accounts receivable teams. Auditoria's SmartVendor reduces manual work, reduces risk, and improves accuracy for vendor management. Auditoria's SmartGL reduces risk, improves accuracy, and simplifies close in the finance office. AP and AR Helpdesk automation works 24/7 to process email content and understand finance-specific intent, continuously checking inboxes and responding conversationally to items such as approval status, invoice payments, short pay issues, and missed invoices.
In short, this company was founded in 2011 in United States. It has grown by 50% and currently has 77 employees. This company has raised $60,800,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
463131,524,The Address Collective,Dublin,Ireland,150,32,368.0,2020.0,,Hospitality,552,,Travel,"Welcome to The Address Collective Hotel Group – a collection of 5 luxury hotels all in excellent locations in Dublin, Cork, Sligo and Glasgow.
In short, this company was founded in 2020 in Ireland. It has grown by 368% and currently has 150 employees. It also focuses on the Travel industry, specializing in Hospitality."
175165,525,AST and Science,Midland,United States,624,516,20.8,2011.0,128000000.0,Telecom,552,337279000.0,Hardware,"AST SpaceMobile and its global partners are building the first and only space-based cellular broadband network to be accessible by standard smartphones. SpaceMobile service is expected to provide cost-effective, high-speed mobile broadband services with global coverage to all end-users, regardless of where they live, work or travel, without the need to purchase special equipment.
In short, this company was founded in 2011 in United States. It has grown by 20% and currently has 624 employees. This company has raised $128,000,000 so far. It also focuses on the Hardware industry, specializing in Telecom."
96677,526,Form Energy,Somerville,United States,985,767,28.41,2017.0,1380000000.0,Environmental,552,2100000000.0,Sustainability,"Form Energy is an American company driving innovation in energy manufacturing and technology to ensure a clean, secure, and reliable electric grid.
In short, this company was founded in 2017 in United States. It has grown by 28% and currently has 985 employees. This company has raised $1,380,000,000 so far. It also focuses on the Sustainability industry, specializing in Environmental."
316292,527,Atropos Health,Palo Alto,United States,75,50,51.22,2019.0,55000000.0,AI,552,,Artificial Intelligence,"We create high-quality, personalized, real-world evidence in minutes and at scale, creating the trusted currency of value in healthcare
In short, this company was founded in 2019 in United States. It has grown by 51% and currently has 75 employees. This company has raised $55,000,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
376983,528,Antora Energy,Fremont,United States,215,117,84.16,2017.0,237000000.0,Environmental,552,,Sustainability,"Electrify your industrial operations with American-made thermal batteries. 
In short, this company was founded in 2017 in United States. It has grown by 84% and currently has 215 employees. This company has raised $237,000,000 so far. It also focuses on the Sustainability industry, specializing in Environmental."
344378,529,Hyro,New York,United States,129,93,39.29,2018.0,51100000.0,AI,550,,Artificial Intelligence,"Hyro, the leading Responsible AI-Powered Communications Platform for healthcare, enables health systems to safely automate workflows and conversations across their most valuable platforms, services, and channels—including call centers, websites, SMS, mobile apps, and more.

Hyro's clients, which include Intermountain Health, Baptist Health, and Hackensack Meridian Health, benefit from AI assistants that are fully HIPAA-compliant, fast to deploy, easy to maintain, and simple to scale—generating better conversations, successful patient outcomes, and revenue-driving insights.
In short, this company was founded in 2018 in United States. It has grown by 39% and currently has 129 employees. This company has raised $51,100,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
330236,530,RunSafe Security,McLean,United States,40,22,78.26,2015.0,26200000.0,IT Security,550,,IT,"Secure embedded systems with RunSafe Security's runtime cybersecurity protection, integrating build-time defenses without affecting performance.
In short, this company was founded in 2015 in United States. It has grown by 78% and currently has 40 employees. This company has raised $26,200,000 so far. It also focuses on the IT industry, specializing in IT Security."
175715,531,Public.com,New York,United States,893,608,46.64,2017.0,300000000.0,Fintech,550,1200000000.0,Financial,"Invest in Stocks, Bonds, Options, Crypto, ETFs, Treasuries, and more with AI-powered fundamental data and custom analysis.
In short, this company was founded in 2017 in United States. It has grown by 46% and currently has 893 employees. This company has raised $300,000,000 so far. It also focuses on the Financial industry, specializing in Fintech."
661121,532,Giant Eagle Grocery Stores Supermarkets,Columbus,United States,103,94,9.57,2011.0,,,549,,Unknown,"
In short, Giant Eagle Grocery Stores Supermarkets was founded in 2011 in United States. It has grown by 9% and currently has 103 employees. It also focuses on the Unknown industry."
470033,533,Conduktor,Jackson,United States,92,62,49.09,2020.0,52000000.0,SaaS,549,,Software,"Your operational data becomes valuable when it's trusted, secure, and readyâevery second. Take full control over how it flows and drives real-time decisions.
In short, this company was founded in 2020 in United States. It has grown by 49% and currently has 92 employees. This company has raised $52,000,000 so far. It also focuses on the Software industry, specializing in SaaS."
1021579,534,Mobly,Lehi,United States,36,20,83.33,2023.0,7240000.0,SaaS,548,,Software,"GTM teams use Mobly to seamlessly capture, validate, and follow up on every event leadâso that no opportunity is ever lost. Thank you! We will be in touch ASAP. Oops! Something went wrong while submitting the form. 4.8/5 Talk with a customer
In short, this company was founded in 2023 in United States. It has grown by 83% and currently has 36 employees. This company has raised $7,240,000 so far. It also focuses on the Software industry, specializing in SaaS."
891590,535,Sentra,Tel Aviv,Israel,144,105,36.56,2021.0,,IT Security,548,,IT,"Sentraâs AI-powered, cloud-native data security platform discovers and classifies all your data accurately and automatically. Quickly achieve petabyte-scale data protection without the fuss. IaaS, PaaS, SaaS, OnPrem, and AI Copilots > 95% Classification Accuracy Data Never Leaves Your Environment Get a Demo
In short, this company was founded in 2021 in Israel. It has grown by 36% and currently has 144 employees. It also focuses on the IT industry, specializing in IT Security."
371454,536,prezent.ai,Los Altos,United States,332,207,59.79,2021.0,44300000.0,AI,548,100000000.0,Artificial Intelligence,"An intelligent AI presentation software with all the tools, best-practice content, learning assets, and expert services to supercharge business communication, AI deck design, and presentation productivity.
In short, this company was founded in 2021 in United States. It has grown by 59% and currently has 332 employees. This company has raised $44,300,000 so far. It also focuses on the Artificial Intelligence industry, specializing in AI."
760297,537,Analyst,Baltimore,United States,121,26,359.09,2011.0,,Finance,547,,Financial,"Headquartered in Baltimore Maryland, Analyst provides business owners the opportunity to have high-quality financial reporting, modeling, and advanced data analytics without the burden of employing additional back-office staff.

Whether you are a manufacturing firm looking to provide gross profit analysis on a SKU level, an equipment rental shop looking for utilization or return on asset analyses for each of your fixed assets, or an engineering firm looking to create a valuation model of your business for purposes of a sale, we have a solution set for you.
In short, this company was founded in 2011 in United States. It has grown by 359% and currently has 121 employees. It also focuses on the Financial industry, specializing in Finance."
1021898,538,Abstract Security,,United States,45,17,162.5,2023.0,23500000.0,IT Security,547,,IT,"The Future of Security Engineering is Abstract. Find out how you can transcend next-gen SIEM and get back to business value.
In short, this company was founded in 2023 in United States. It has grown by 162% and currently has 45 employees. This company has raised $23,500,000 so far. It also focuses on the IT industry, specializing in IT Security."
175114,539,CoLab Software,St. John's,Canada,166,122,36.96,2017.0,44600000.0,3D,546,,Hardware,"When critical feedback is missed or buried, design quality suffers. CoLab helps engineering teams capture SME feedback, surface lessons learned, and accelerate design checks with generative AIâso every review leads to smarter decisions and faster progress. GET A DEMO SEE HOW IT WORKS
In short, this company was founded in 2017 in Canada. It has grown by 36% and currently has 166 employees. This company has raised $44,600,000 so far. It also focuses on the Hardware industry, specializing in 3D."
742200,540,arena ai,New York,United States,155,114,36.28,2011.0,,AI,546,,Artificial Intelligence,"Arena accelerates testing, debugging, and optimization for the world’s most advanced hardware.
In short, this company was founded in 2011 in United States. It has grown by 36% and currently has 155 employees. It also focuses on the Artificial Intelligence industry, specializing in AI."
739530,541,Amped Fitness,St. Petersburg,United States,254,169,50.39,2016.0,,Health,545,,Health Care,"We are more than just a gym, we are a fitness community. Our mission is to generate results, impact lives, and change how the gym is perceived. Amped Fitness provides cutting-edge technology and exclusive equipment, cultivating a space where our members choose to be day in and day out. We will support your efforts, celebrate your successes, and help you hold yourself accountable. Amped is one of the few places where we ALL come together for one common goal: to be STRONGER THAN YESTERDAY.
In short, this company was founded in 2016 in United States. It has grown by 50% and currently has 254 employees. It also focuses on the Health Care industry, specializing in Health."
995941,542,MaMo TechnoLabs LLP | A CMMI Level 3 Company | Web| App Development | IT Consulting,Vadodara,India,125,27,354.55,2011.0,,Tech Services,544,,Software,"Partner with MaMo Technolabs for offshore software development, SaaS product engineering, and QA services. Trusted by global businesses in healthcare, finance, cybersecurity, and eCommerce.
In short, this company was founded in 2011 in India. It has grown by 354% and currently has 125 employees. It also focuses on the Software industry, specializing in Tech Services."
